"Season","Team","Conference","StatName","StatValue"
"2025","Michigan State","Big Ten","kickReturnYardsOpponent","274"
"2025","Michigan State","Big Ten","netPassingYards","2672"
"2025","Michigan State","Big Ten","netPassingYardsOpponent","2776"
"2025","Michigan State","Big Ten","passAttempts","378"
"2025","Michigan State","Big Ten","passAttemptsOpponent","367"
"2025","Michigan State","Big Ten","passCompletions","240"
"2025","Michigan State","Big Ten","passCompletionsOpponent","242"
"2025","Michigan State","Big Ten","passesIntercepted","5"
"2025","Michigan State","Big Ten","passesInterceptedOpponent","6"
"2025","Michigan State","Big Ten","passingTDs","20"
"2025","Michigan State","Big Ten","passingTDsOpponent","23"
"2025","Michigan State","Big Ten","penalties","63"
"2025","Michigan State","Big Ten","penaltiesOpponent","64"
"2025","Michigan State","Big Ten","penaltyYards","539"
"2025","Michigan State","Big Ten","penaltyYardsOpponent","507"
"2025","Michigan State","Big Ten","possessionTime","21740"
"2025","Michigan State","Big Ten","possessionTimeOpponent","21301"
"2025","Michigan State","Big Ten","puntReturns","12"
"2025","Michigan State","Big Ten","puntReturnsOpponent","27"
"2025","Michigan State","Big Ten","puntReturnTDs","0"
"2025","Michigan State","Big Ten","puntReturnTDsOpponent","2"
"2025","Michigan State","Big Ten","puntReturnYards","150"
"2025","Michigan State","Big Ten","puntReturnYardsOpponent","398"
"2025","Michigan State","Big Ten","rushingAttempts","388"
"2025","Michigan State","Big Ten","rushingAttemptsOpponent","387"
"2025","Michigan State","Big Ten","rushingTDs","16"
"2025","Michigan State","Big Ten","rushingTDsOpponent","21"
"2025","Michigan State","Big Ten","rushingYards","1472"
"2025","Michigan State","Big Ten","rushingYardsOpponent","1783"
"2025","Michigan State","Big Ten","sacks","22"
"2025","Michigan State","Big Ten","sacksOpponent","37"
"2025","Michigan State","Big Ten","tacklesForLoss","56"
"2025","Michigan State","Big Ten","tacklesForLossOpponent","93"
"2025","Michigan State","Big Ten","thirdDownConversions","55"
"2025","Michigan State","Big Ten","thirdDownConversionsOpponent","63"
"2025","Michigan State","Big Ten","thirdDowns","159"
"2025","Michigan State","Big Ten","thirdDownsOpponent","150"
"2025","Michigan State","Big Ten","totalYards","4144"
"2025","Michigan State","Big Ten","totalYardsOpponent","4559"
"2025","Michigan State","Big Ten","turnovers","12"
"2025","Michigan State","Big Ten","turnoversOpponent","9"
"2025","Middle Tennessee","Conference USA","firstDowns","235"
"2025","Middle Tennessee","Conference USA","firstDownsOpponent","259"
"2025","Middle Tennessee","Conference USA","fourthDownConversions","7"
"2025","Middle Tennessee","Conference USA","fourthDownConversionsOpponent","10"
"2025","Middle Tennessee","Conference USA","fourthDowns","26"
"2025","Middle Tennessee","Conference USA","fourthDownsOpponent","16"
"2025","Middle Tennessee","Conference USA","fumblesLost","5"
"2025","Middle Tennessee","Conference USA","fumblesLostOpponent","4"
"2025","Middle Tennessee","Conference USA","fumblesRecovered","5"
"2025","Middle Tennessee","Conference USA","fumblesRecoveredOpponent","6"
"2025","Middle Tennessee","Conference USA","games","12"
"2025","Middle Tennessee","Conference USA","interceptions","7"
"2025","Middle Tennessee","Conference USA","interceptionsOpponent","10"
"2025","Middle Tennessee","Conference USA","interceptionTDs","0"
"2025","Middle Tennessee","Conference USA","interceptionTDsOpponent","0"
"2025","Middle Tennessee","Conference USA","interceptionYards","126"
"2025","Middle Tennessee","Conference USA","interceptionYardsOpponent","107"
"2025","Middle Tennessee","Conference USA","kickReturns","18"
"2025","Middle Tennessee","Conference USA","kickReturnsOpponent","13"
"2025","Middle Tennessee","Conference USA","kickReturnTDs","0"
"2025","Middle Tennessee","Conference USA","kickReturnTDsOpponent","0"
"2025","Middle Tennessee","Conference USA","kickReturnYards","382"
"2025","Middle Tennessee","Conference USA","kickReturnYardsOpponent","217"
"2025","Middle Tennessee","Conference USA","netPassingYards","3179"
"2025","Middle Tennessee","Conference USA","netPassingYardsOpponent","3074"
"2025","Middle Tennessee","Conference USA","passAttempts","499"
"2025","Middle Tennessee","Conference USA","passAttemptsOpponent","374"
"2025","Middle Tennessee","Conference USA","passCompletions","298"
"2025","Middle Tennessee","Conference USA","passCompletionsOpponent","241"
"2025","Middle Tennessee","Conference USA","passesIntercepted","10"
"2025","Middle Tennessee","Conference USA","passesInterceptedOpponent","7"
"2025","Middle Tennessee","Conference USA","passingTDs","23"
"2025","Middle Tennessee","Conference USA","passingTDsOpponent","31"
"2025","Middle Tennessee","Conference USA","penalties","87"
"2025","Middle Tennessee","Conference USA","penaltiesOpponent","55"
"2025","Middle Tennessee","Conference USA","penaltyYards","812"
"2025","Middle Tennessee","Conference USA","penaltyYardsOpponent","524"
"2025","Middle Tennessee","Conference USA","possessionTime","20710"
"2025","Middle Tennessee","Conference USA","possessionTimeOpponent","22490"
"2025","Middle Tennessee","Conference USA","puntReturns","16"
"2025","Middle Tennessee","Conference USA","puntReturnsOpponent","12"
"2025","Middle Tennessee","Conference USA","puntReturnTDs","0"
"2025","Middle Tennessee","Conference USA","puntReturnTDsOpponent","0"
"2025","Middle Tennessee","Conference USA","puntReturnYards","109"
"2025","Middle Tennessee","Conference USA","puntReturnYardsOpponent","142"
"2025","Middle Tennessee","Conference USA","rushingAttempts","314"
"2025","Middle Tennessee","Conference USA","rushingAttemptsOpponent","433"
"2025","Middle Tennessee","Conference USA","rushingTDs","11"
"2025","Middle Tennessee","Conference USA","rushingTDsOpponent","17"
"2025","Middle Tennessee","Conference USA","rushingYards","1273"
"2025","Middle Tennessee","Conference USA","rushingYardsOpponent","1757"
"2025","Middle Tennessee","Conference USA","sacks","22"
"2025","Middle Tennessee","Conference USA","sacksOpponent","30"
"2025","Middle Tennessee","Conference USA","tacklesForLoss","62"
"2025","Middle Tennessee","Conference USA","tacklesForLossOpponent","62"
"2025","Middle Tennessee","Conference USA","thirdDownConversions","65"
"2025","Middle Tennessee","Conference USA","thirdDownConversionsOpponent","63"
"2025","Middle Tennessee","Conference USA","thirdDowns","175"
"2025","Middle Tennessee","Conference USA","thirdDownsOpponent","161"
"2025","Middle Tennessee","Conference USA","totalYards","4452"
"2025","Middle Tennessee","Conference USA","totalYardsOpponent","4831"
"2025","Middle Tennessee","Conference USA","turnovers","12"
"2025","Middle Tennessee","Conference USA","turnoversOpponent","14"
"2025","Minnesota","Big Ten","firstDowns","206"
"2025","Minnesota","Big Ten","firstDownsOpponent","212"
"2025","Minnesota","Big Ten","fourthDownConversions","5"
"2025","Minnesota","Big Ten","fourthDownConversionsOpponent","8"
"2025","Minnesota","Big Ten","fourthDowns","12"
"2025","Minnesota","Big Ten","fourthDownsOpponent","13"
"2025","Minnesota","Big Ten","fumblesLost","1"
"2025","Minnesota","Big Ten","fumblesLostOpponent","7"
"2025","Minnesota","Big Ten","fumblesRecovered","7"
"2025","Minnesota","Big Ten","fumblesRecoveredOpponent","2"
"2025","Minnesota","Big Ten","games","12"
"2025","Minnesota","Big Ten","interceptions","7"
"2025","Minnesota","Big Ten","interceptionsOpponent","8"
"2025","Minnesota","Big Ten","interceptionTDs","2"
"2025","Minnesota","Big Ten","interceptionTDsOpponent","1"
"2025","Minnesota","Big Ten","interceptionYards","168"
"2025","Minnesota","Big Ten","interceptionYardsOpponent","132"
"2025","Minnesota","Big Ten","kickReturns","23"
"2025","Minnesota","Big Ten","kickReturnsOpponent","11"
"2025","Minnesota","Big Ten","kickReturnTDs","0"
"2025","Minnesota","Big Ten","kickReturnTDsOpponent","0"
"2025","Minnesota","Big Ten","kickReturnYards","541"
"2025","Minnesota","Big Ten","kickReturnYardsOpponent","174"
"2025","Minnesota","Big Ten","netPassingYards","2322"
"2025","Minnesota","Big Ten","netPassingYardsOpponent","2649"
"2025","Minnesota","Big Ten","passAttempts","371"
"2025","Minnesota","Big Ten","passAttemptsOpponent","342"
"2025","Minnesota","Big Ten","passCompletions","233"
"2025","Minnesota","Big Ten","passCompletionsOpponent","233"
"2025","Minnesota","Big Ten","passesIntercepted","8"
"2025","Minnesota","Big Ten","passesInterceptedOpponent","7"
"2025","Minnesota","Big Ten","passingTDs","17"
"2025","Minnesota","Big Ten","passingTDsOpponent","16"
"2025","Minnesota","Big Ten","penalties","40"
"2025","Minnesota","Big Ten","penaltiesOpponent","68"
"2025","Minnesota","Big Ten","penaltyYards","316"
"2025","Minnesota","Big Ten","penaltyYardsOpponent","580"
"2025","Minnesota","Big Ten","possessionTime","21153"
"2025","Minnesota","Big Ten","possessionTimeOpponent","21672"
"2025","Minnesota","Big Ten","puntReturns","20"
"2025","Minnesota","Big Ten","puntReturnsOpponent","16"
"2025","Minnesota","Big Ten","puntReturnTDs","0"
"2025","Minnesota","Big Ten","puntReturnTDsOpponent","1"
"2025","Minnesota","Big Ten","puntReturnYards","113"
"2025","Minnesota","Big Ten","puntReturnYardsOpponent","179"
"2025","Minnesota","Big Ten","rushingAttempts","343"
"2025","Minnesota","Big Ten","rushingAttemptsOpponent","383"
"2025","Minnesota","Big Ten","rushingTDs","14"
"2025","Minnesota","Big Ten","rushingTDsOpponent","16"
"2025","Minnesota","Big Ten","rushingYards","1240"
"2025","Minnesota","Big Ten","rushingYardsOpponent","1466"
"2025","Minnesota","Big Ten","sacks","35"
"2025","Minnesota","Big Ten","sacksOpponent","20"
"2025","Minnesota","Big Ten","tacklesForLoss","84"
"2025","Minnesota","Big Ten","tacklesForLossOpponent","56"
"2025","Minnesota","Big Ten","thirdDownConversions","60"
"2025","Minnesota","Big Ten","thirdDownConversionsOpponent","59"
"2025","Minnesota","Big Ten","thirdDowns","152"
"2025","Minnesota","Big Ten","thirdDownsOpponent","148"
"2025","Minnesota","Big Ten","totalYards","3562"
"2025","Minnesota","Big Ten","totalYardsOpponent","4115"
"2025","Minnesota","Big Ten","turnovers","8"
"2025","Minnesota","Big Ten","turnoversOpponent","15"
"2025","Mississippi State","SEC","firstDowns","261"
"2025","Mississippi State","SEC","firstDownsOpponent","259"
"2025","Mississippi State","SEC","fourthDownConversions","13"
"2025","Mississippi State","SEC","fourthDownConversionsOpponent","8"
"2025","Mississippi State","SEC","fourthDowns","27"
"2025","Mississippi State","SEC","fourthDownsOpponent","16"
"2025","Mississippi State","SEC","fumblesLost","6"
"2025","Mississippi State","SEC","fumblesLostOpponent","5"
"2025","Mississippi State","SEC","fumblesRecovered","5"
"2025","Mississippi State","SEC","fumblesRecoveredOpponent","6"
"2025","Mississippi State","SEC","games","12"
"2025","Mississippi State","SEC","interceptions","9"
"2025","Mississippi State","SEC","interceptionsOpponent","12"
"2025","Mississippi State","SEC","interceptionTDs","0"
"2025","Mississippi State","SEC","interceptionTDsOpponent","3"
"2025","Mississippi State","SEC","interceptionYards","120"
"2025","Mississippi State","SEC","interceptionYardsOpponent","111"
"2025","Mississippi State","SEC","kickReturns","8"
"2025","Mississippi State","SEC","kickReturnsOpponent","11"
"2025","Mississippi State","SEC","kickReturnTDs","0"
"2025","Mississippi State","SEC","kickReturnTDsOpponent","0"
"2025","Mississippi State","SEC","kickReturnYards","102"
"2025","Mississippi State","SEC","kickReturnYardsOpponent","187"
"2025","Mississippi State","SEC","netPassingYards","2844"
"2025","Mississippi State","SEC","netPassingYardsOpponent","2590"
"2025","Mississippi State","SEC","passAttempts","363"
"2025","Mississippi State","SEC","passAttemptsOpponent","363"
"2025","Mississippi State","SEC","passCompletions","227"
"2025","Mississippi State","SEC","passCompletionsOpponent","219"
"2025","Mississippi State","SEC","passesIntercepted","12"
"2025","Mississippi State","SEC","passesInterceptedOpponent","9"
"2025","Mississippi State","SEC","passingTDs","19"
"2025","Mississippi State","SEC","passingTDsOpponent","21"
"2025","Mississippi State","SEC","penalties","87"
"2025","Mississippi State","SEC","penaltiesOpponent","101"
"2025","Mississippi State","SEC","penaltyYards","741"
"2025","Mississippi State","SEC","penaltyYardsOpponent","843"
"2025","Mississippi State","SEC","possessionTime","20672"
"2025","Mississippi State","SEC","possessionTimeOpponent","22228"
"2025","Mississippi State","SEC","puntReturns","12"
"2025","Mississippi State","SEC","puntReturnsOpponent","12"
"2025","Mississippi State","SEC","puntReturnTDs","0"
"2025","Mississippi State","SEC","puntReturnTDsOpponent","1"
"2025","Mississippi State","SEC","puntReturnYards","135"
"2025","Mississippi State","SEC","puntReturnYardsOpponent","154"
"2025","Mississippi State","SEC","rushingAttempts","508"
"2025","Mississippi State","SEC","rushingAttemptsOpponent","457"
"2025","Mississippi State","SEC","rushingTDs","28"
"2025","Mississippi State","SEC","rushingTDsOpponent","17"
"2025","Mississippi State","SEC","rushingYards","1937"
"2025","Mississippi State","SEC","rushingYardsOpponent","2284"
"2025","Mississippi State","SEC","sacks","20"
"2025","Mississippi State","SEC","sacksOpponent","39"
"2025","Mississippi State","SEC","tacklesForLoss","54"
"2025","Mississippi State","SEC","tacklesForLossOpponent","89"
"2025","Mississippi State","SEC","thirdDownConversions","79"
"2025","Mississippi State","SEC","thirdDownConversionsOpponent","65"
"2025","Mississippi State","SEC","thirdDowns","178"
"2025","Mississippi State","SEC","thirdDownsOpponent","164"
"2025","Mississippi State","SEC","totalYards","4781"
"2025","Mississippi State","SEC","totalYardsOpponent","4874"
"2025","Mississippi State","SEC","turnovers","15"
"2025","Mississippi State","SEC","turnoversOpponent","17"
"2025","Missouri","SEC","firstDowns","287"
"2025","Missouri","SEC","firstDownsOpponent","187"
"2025","Missouri","SEC","fourthDownConversions","13"
"2025","Missouri","SEC","fourthDownConversionsOpponent","8"
"2025","Missouri","SEC","fourthDowns","19"
"2025","Missouri","SEC","fourthDownsOpponent","14"
"2025","Missouri","SEC","fumblesLost","6"
"2025","Missouri","SEC","fumblesLostOpponent","4"
"2025","Missouri","SEC","fumblesRecovered","4"
"2025","Missouri","SEC","fumblesRecoveredOpponent","6"
"2025","Missouri","SEC","games","12"
"2025","Missouri","SEC","interceptions","10"
"2025","Missouri","SEC","interceptionsOpponent","7"
"2025","Missouri","SEC","interceptionTDs","3"
"2025","Missouri","SEC","interceptionTDsOpponent","0"
"2025","Missouri","SEC","interceptionYards","142"
"2025","Missouri","SEC","interceptionYardsOpponent","89"
"2025","Missouri","SEC","kickReturns","17"
"2025","Missouri","SEC","kickReturnsOpponent","31"
"2025","Missouri","SEC","kickReturnTDs","0"
"2025","Missouri","SEC","kickReturnTDsOpponent","0"
"2025","Missouri","SEC","kickReturnYards","348"
"2025","Missouri","SEC","kickReturnYardsOpponent","536"
"2025","Missouri","SEC","netPassingYards","2348"
"2025","Missouri","SEC","netPassingYardsOpponent","2057"
"2025","Missouri","SEC","passAttempts","338"
"2025","Missouri","SEC","passAttemptsOpponent","341"
"2025","Missouri","SEC","passCompletions","217"
"2025","Missouri","SEC","passCompletionsOpponent","190"
"2025","Missouri","SEC","passesIntercepted","7"
"2025","Missouri","SEC","passesInterceptedOpponent","10"
"2025","Missouri","SEC","passingTDs","15"
"2025","Missouri","SEC","passingTDsOpponent","15"
"2025","Missouri","SEC","penalties","66"
"2025","Missouri","SEC","penaltiesOpponent","85"
"2025","Missouri","SEC","penaltyYards","625"
"2025","Missouri","SEC","penaltyYardsOpponent","674"
"2025","Missouri","SEC","possessionTime","23547"
"2025","Missouri","SEC","possessionTimeOpponent","19653"
"2025","Missouri","SEC","puntReturns","18"
"2025","Missouri","SEC","puntReturnsOpponent","9"
"2025","Missouri","SEC","puntReturnTDs","1"
"2025","Missouri","SEC","puntReturnTDsOpponent","0"
"2025","Missouri","SEC","puntReturnYards","218"
"2025","Missouri","SEC","puntReturnYardsOpponent","82"
"2025","Missouri","SEC","rushingAttempts","524"
"2025","Missouri","SEC","rushingAttemptsOpponent","376"
"2025","Missouri","SEC","rushingTDs","30"
"2025","Missouri","SEC","rushingTDsOpponent","11"
"2025","Missouri","SEC","rushingYards","2811"
"2025","Missouri","SEC","rushingYardsOpponent","1213"
"2025","Missouri","SEC","sacks","36"
"2025","Missouri","SEC","sacksOpponent","28"
"2025","Missouri","SEC","tacklesForLoss","86"
"2025","Missouri","SEC","tacklesForLossOpponent","62"
"2025","Missouri","SEC","thirdDownConversions","76"
"2025","Missouri","SEC","thirdDownConversionsOpponent","53"
"2025","Missouri","SEC","thirdDowns","164"
"2025","Missouri","SEC","thirdDownsOpponent","164"
"2025","Missouri","SEC","totalYards","5159"
"2025","Missouri","SEC","totalYardsOpponent","3270"
"2025","Missouri","SEC","turnovers","16"
"2025","Missouri","SEC","turnoversOpponent","11"
"2025","Missouri State","Conference USA","firstDowns","243"
